"ID","LAT","LON"
3864,47.483,36.25
3865,48.617,33.15
3866,48.183,33.367
3867,50.3,36.85
3868,49.817,36.683
3869,48.304,28.179
3870,49.667,36.367
3871,49.244,36.938
3872,49.183,37.283
3873,49.083,37.45
3874,48.883,37.783
3875,48.917,38.467
3876,48.583,39.8
3877,50.292,36.935
3878,50.03,35.965
3879,49.867,36.283
3880,48.988,27.891
3881,50.335,36.19
3882,50.083,36.383
3883,49.7,37.633
3884,48.573,37.461
3885,48.583,37.617
3886,48.833,37.417
3887,48.6,38
3888,48.867,38.1
3889,49.017,37.95
3890,49.117,38.167
3891,48.6,27.617
3892,49.7,39.033
3893,49.247,38.896
3894,48.788,39.259
3895,48.567,38.517
3896,48.583,38.95
3897,48.583,39.3
3898,48.5,39.283
3899,49.208,39.578
3900,47.251,35.725
3901,46.8,36.2
3902,48.842,27.279
3903,46.733,36.35
3904,47.033,36.9
3905,46.917,36.817
3906,47.917,37.85
3907,47.609,38.024
3908,47.183,37.717
3909,47.333,37.467
3910,47.117,37.583
3911,47.332,37.487
3912,48.783,27.083
3913,48.178,38.599
3914,47.938,38.94
3915,47.943,39.136
3916,48.169,38.13
3917,47.9,38.483
3918,48.076,38.404
3919,49.083,27.067
3920,48.833,26.9
3921,48.633,26.65
3922,48.65,26.6
3923,49.1,26.583
3924,48.583,26.45
3925,48.961,26.365
3926,48.583,26.333
3927,49.533,26.15
3928,48.767,26
3929,49.483,25.6
3930,49.067,25.4
3931,49.55,25.217
3932,48.95,25.183
3933,49.27,25.145
3934,49.05,25.033
3935,49.433,24.95
3936,48.626,24.211
3937,48.9,24.85
3938,48.576,24.434
3939,49.183,24.733
3940,49.024,24.546
3941,48.899,24.065
3942,49.076,24.551
3943,48.566,24.014
3944,49.25,24.483
3945,49.05,23.767
3946,49.027,23.884
3947,49.217,24.199
3948,48.791,23.773
3949,49.005,23.454
3950,48.841,23.447
3951,49.033,23.517
3952,49.137,23.28
3953,49.15,23.067
3954,48.914,23.13
3955,49.647,23.861
3956,49.35,23.567
3957,49.464,23.39
3958,49.633,23.7
3959,49.617,23.383
3960,49.533,22.85
3961,49.506,23.222
3962,49.328,22.978
3963,47.983,25.083
3964,48.149,24.759
3965,48.15,24.85
3966,48.021,24.912
3967,48.117,25
3968,48.474,25.363
3969,48.475,24.581
3970,48.312,25.919
3971,48.339,24.577
3972,48.2,24.583
3973,48.159,25.717
3974,48.617,22.317
3975,48.77,22.499
3976,48.989,22.63
3977,48.48,22.52
3978,48.456,22.21
3979,48.45,22.72
3980,48.55,23
3981,48.751,23.013
3982,48.366,23.286
3983,48.72,23.37
3984,48.67,23.35
3985,57.05,-2.602
3986,56.515,-3.386
3987,56.36,-4.001
3988,56.225,-3.949
3989,54.603,-7.288
3990,55.013,-6.621
3991,55.164,-6.522
3992,55.592,-2.797
3993,55.65,-2.256
3994,55.485,-2.546
3995,55.333,-1.631
3996,54.977,-2.225
3997,54.685,-1.817
3998,54.503,-1.313
3999,54.505,-1.947
4000,53.978,-0.333
4001,53.907,-1.98
4002,54.26,-0.918
4003,54.154,-1.349
4004,53.055,-1.782
4005,52.927,-1.472
4006,53.371,0.01
4007,52.408,-0.555
4008,52.254,-0.308
4009,52.132,-0.957
4010,52.576,0.533
4011,52.137,0.797
4012,51.898,0.852
4013,51.803,-0.14
4014,51.774,0.074
4015,51.414,-0.307
4016,51.41,-1.324
4017,51.754,-1.823
4018,51.414,-1.538
4019,51.202,0.517
4020,51.258,1.033
4021,51.067,-0.487
4022,51.087,-1.18
4023,50.989,-1.335
4024,51.302,-1.809
4025,50.795,-2.522
4026,50.688,-3.293
4027,50.581,-3.897
4028,50.412,-4.331
4029,50.393,-5.055
4030,50.946,-4.136
4031,51.084,-2.585
4032,51.137,-3.114
4033,51.321,-2.372
4034,52.383,-2.32
4035,52.314,-2.591
4036,51.908,-2.324
4037,52.678,-2.79
4038,52.385,-2.341
4039,52.276,-2.932
4040,52.297,-3.502
4041,51.919,-2.851
4042,51.651,-3.331
4043,52.045,-4.561
4044,52.6,-3.853
4045,53.009,-4.099
4046,53.232,-3.341
4047,52.863,-3.673
4048,53.242,-2.498
4049,52.984,-2.517
4050,53.777,-2.627
4051,54.31,-2.581
4052,54.28,-2.754
4053,54.296,-3.235
4054,54.882,-2.917
4055,55.167,-3.449
4056,55.148,-3.69
4057,55.392,-4.078
4058,57.4,-3.355
4059,54.957,-4.48
4060,56.34,-4.717
4061,55.996,-4.978
4062,57.761,-5.6
