Έτος,Δήμος,cleaned dimos,Org_ID,Περιφέρεια,Δασαρχείο,Κατάθεση αντιπυρκού σχεδίου στη ΓΓ. Πολ. Προστασίας,Χρηματοδότηηση ΥΠΕΣ,Συμπληρωματική χρηματοδότηση ΥΠΕΣ,#ανάθεση,#ανάληψη,#οριστικοποίηση,#έγκριση,Πρόταση χρηματοδότησης ΓΓ Πολ Προστασίας,Χρηματοδότηση ΕΣΠΑ,Χρηματοδότηση Αντώνης Τρίτσης,Άλλη πηγή χρηματοδότησης ονομαστικά,Δαπάνη για αντιπυρρική προστασία - Ισολογισμός,Αρ. Υπαλλήλων δήμου για πυροπροστασία,Αριθμός Πυρκαγιών,Καμμένες εκτάσεις,Τι ποσοστό του τακτικού προϋπολογισμού δίνεται σε πυροπροστασία
2022,ΔΗΜΟΣ ΕΠΙΔΑΥΡΟΥ,ΕΠΙΔΑΥΡΟΥ,12,ΑΡΓΟΛΙΔΑΣ,,,65000,120000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΕΡΕΤΡΙΑΣ,ΕΡΕΤΡΙΑΣ,5013,ΕΥΒΟΙΑΣ,,,39000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΕΡΜΙΟΝΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,5012,ΑΡΓΟΛΙΔΑΣ,,,52000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΕΡΥΜΑΝΘΟΥ,ΕΡΥΜΑΝΘΟΥ,5004,ΑΧΑΙΑΣ,,,72000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΕΥΡΩΤΑ,ΕΥΡΩΤΑ,,ΛΑΚΩΝΙΑΣ,,,90400,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΖΑΓΟΡΑΣ-ΜΟΥΡΕΣΙΟΥ,ΖΑΓΟΡΑΣ-ΜΟΥΡΕΣΙΟΥ,#N/A,ΜΑΓΝΗΣΙΑΣ,,,36400,65000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΖΑΓΟΡΙΟΥ,ΖΑΓΟΡΙΟΥ,100054492,ΙΩΑΝΝΙΝΩΝ,,,51000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΖΑΚΥΝΘΟΥ,ΖΑΚΥΝΘΟΥ,5008,ΖΑΚΥΝΘΟΥ,,,125500,90000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΖΑΧΑΡΩΣ,ΖΑΧΑΡΩΣ,12,ΗΛΕΙΑΣ,,,41800,120000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΖΗΡΟΥ,ΖΗΡΟΥ,5006,ΠΡΕΒΕΖΗΣ,,,33400,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΖΙΤΣΑΣ,ΖΙΤΣΑΣ,100054492,ΙΩΑΝΝΙΝΩΝ,,,50000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΖΩΓΡΑΦΟΥ,ΖΩΓΡΑΦΟΥ,5002,ΑΤΤΙΚΗΣ,,,24000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΗΓΟΥΜΕΝΙΤΣΑΣ,ΗΓΟΥΜΕΝΙΤΣΑΣ,5006,ΘΕΣΠΡΩΤΙΑΣ,,,58000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΗΛΙΔΑΣ,ΗΛΙΔΑΣ,100054492,ΗΛΕΙΑΣ,,,51600,110000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΗΛΙΟΥΠΟΛΗΣ,ΗΛΙΟΥΠΟΛΗΣ,100054492,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΗΡΑΚΛΕΙΑΣ,ΗΡΑΚΛΕΙΑΣ,5009,ΣΕΡΡΩΝ,,,22900,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΗΡΑΚΛΕΙΟΥ,ΗΡΑΚΛΕΙΟΥ,12,ΑΤΤΙΚΗΣ,,,19500,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΘΑΣΟΥ,ΘΑΣΟΥ,5001,ΚΑΒΑΛΑΣ,,,49000,120000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΘΕΡΜΑΙΚΟΥ,ΘΕΡΜΑΙΚΟΥ,,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΘΕΡΜΗΣ,ΘΕΡΜΗΣ,12,ΘΕΣΣΑΛΟΝΙΚΗΣ,,,43500,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΘΕΡΜΟΥ,ΘΕΡΜΟΥ,5004,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,,,20000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,100054492,ΘΕΣΣΑΛΟΝΙΚΗΣ,,,70600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΘΗΒΑΙΩΝ,ΘΗΒΑΙΩΝ,5013,ΒΟΙΩΤΙΑΣ,,,97000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΘΗΡΑΣ,ΘΗΡΑΣ,5011,ΚΥΚΛΑΔΩΝ,,,31000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΙΑΣΜΟΥ,ΙΑΣΜΟΥ,5001,ΡΟΔΟΠΗΣ,,,30000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΙΕΡΑΠΕΤΡΑΣ,ΙΕΡΑΠΕΤΡΑΣ,5010,ΛΑΣΙΘΙΟΥ,,,80000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΙΕΡΑΣ ΠΟΛΗΣ ΜΕΣΟΛΟΓΓΙΟΥ,ΙΕΡΑΣ ΠΟΛΗΣ ΜΕΣΟΛΟΓΓΙΟΥ,5004,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,,,48900,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΙΗΤΩΝ,ΙΗΤΩΝ,,ΚΥΚΛΑΔΩΝ,,,12600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΙΘΑΚΗΣ,ΙΘΑΚΗΣ,5008,ΚΕΦΑΛΛΗΝΙΑΣ,,,24600,100000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΙΚΑΡΙΑΣ,ΙΚΑΡΙΑΣ,5003,ΣΑΜΟΥ,,,81900,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΙΛΙΟΥ,ΙΛΙΟΥ,5002,ΑΤΤΙΚΗΣ,,,24600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΙΩΑΝΝΙΤΩΝ,ΙΩΑΝΝΙΤΩΝ,12,ΙΩΑΝΝΙΝΩΝ,,,68500,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΑΒΑΛΑΣ,ΚΑΒΑΛΑΣ,5001,ΚΑΒΑΛΑΣ,,,42900,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΑΙΣΑΡΙΑΝΗΣ,ΚΑΙΣΑΡΙΑΝΗΣ,5002,ΑΤΤΙΚΗΣ,,,32000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΑΛΑΒΡΥΤΩΝ,ΚΑΛΑΒΡΥΤΩΝ,5004,ΑΧΑΙΑΣ,,,88000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΑΛΑΜΑΡΙΑΣ,ΚΑΛΑΜΑΡΙΑΣ,5009,ΘΕΣΣΑΛΟΝΙΚΗΣ,,,13000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΑΛΑΜΑΤΑΣ,ΚΑΛΑΜΑΤΑΣ,100054492,ΜΕΣΣΗΝΙΑΣ,,,73800,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΑΛΑΜΠΑΚΑΣ,ΚΑΛΑΜΠΑΚΑΣ,5007,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΑΛΛΙΘΕΑΣ,ΚΑΛΛΙΘΕΑΣ,5002,#N/A,,,#N/A,15000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΑΛΥΜΝΙΩΝ,ΚΑΛΥΜΝΙΩΝ,5011,ΔΩΔΕΚΑΝΗΣΟΥ,,,29500,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΑΝΤΑΝΟΥ-ΣΕΛΙΝΟΥ,ΚΑΝΤΑΝΟΥ-ΣΕΛΙΝΟΥ,#N/A,ΧΑΝΙΩΝ,,,59000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΑΡΔΙΤΣΑΣ,ΚΑΡΔΙΤΣΑΣ,5007,ΚΑΡΔΙΤΣΑΣ,,,46000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΑΡΠΑΘΟΥ,ΚΑΡΠΑΘΟΥ,5011,ΔΩΔΕΚΑΝΗΣΟΥ,,,51000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΑΡΠΕΝΗΣΙΟΥ,ΚΑΡΠΕΝΗΣΙΟΥ,12,ΕΥΡΥΤΑΝΙΑΣ,,,85000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΑΡΥΣΤΟΥ,ΚΑΡΥΣΤΟΥ,5013,ΕΥΒΟΙΑΣ,,,90000,100000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΑΣΟΥ,ΚΑΣΟΥ,,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΑΣΣΑΝΔΡΑΣ,ΚΑΣΣΑΝΔΡΑΣ,5009,ΧΑΛΚΙΔΙΚΗΣ,,,49000,180000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΑΣΤΟΡΙΑΣ,ΚΑΣΤΟΡΙΑΣ,100054492,ΚΑΣΤΟΡΙΑΣ,,,67000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΑΤΕΡΙΝΗΣ,ΚΑΤΕΡΙΝΗΣ,5009,ΠΙΕΡΙΑΣ,,,84000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΑΤΩ ΝΕΥΡΟΚΟΠΙΟΥ,ΚΑΤΩ ΝΕΥΡΟΚΟΠΙΟΥ,5001,ΔΡΑΜΑΣ,,,26000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΕΑΣ,ΚΕΑΣ,5011,ΚΥΚΛΑΔΩΝ,,,14400,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΕΝΤΡΙΚΩΝ ΤΖΟΥΜΕΡΚΩΝ,ΚΕΝΤΡΙΚΩΝ ΤΖΟΥΜΕΡΚΩΝ,5006,ΑΡΤΗΣ,,,28400,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΕΡΑΤΣΙΝΙΟΥ-ΔΡΑΠΕΤΣΩΝΑΣ,ΚΕΡΑΤΣΙΝΙΟΥ-ΔΡΑΠΕΤΣΩΝΑΣ,#N/A,ΑΤΤΙΚΗΣ,,,20000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΕΡΚΥΡΑΣ,ΚΕΡΚΥΡΑΣ,5008,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΕΦΑΛΟΝΙΑΣ,ΚΕΦΑΛΟΝΙΑΣ,5008,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΗΦΙΣΙΑΣ,ΚΗΦΙΣΙΑΣ,5002,ΑΤΤΙΚΗΣ,,,79500,100000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΙΛΕΛΕΡ,ΚΙΛΕΛΕΡ,100054492,ΛΑΡΙΣΑΣ,,,55000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΙΛΚΙΣ,ΚΙΛΚΙΣ,5009,ΚΙΛΚΙΣ,,,118000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΙΜΩΛΟΥ,ΚΙΜΩΛΟΥ,5011,ΚΥΚΛΑΔΩΝ,,,9000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΙΣΣΑΜΟΥ,ΚΙΣΣΑΜΟΥ,12,ΧΑΝΙΩΝ,,,49400,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΟΖΑΝΗΣ,ΚΟΖΑΝΗΣ,5005,ΚΟΖΑΝΗΣ,,,62000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΟΜΟΤΗΝΗΣ,ΚΟΜΟΤΗΝΗΣ,5001,ΡΟΔΟΠΗΣ,,,45000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΟΝΙΤΣΑΣ,ΚΟΝΙΤΣΑΣ,5006,ΙΩΑΝΝΙΝΩΝ,,,46000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΟΡΔΕΛΙΟΥ-ΕΥΟΣΜΟΥ,ΚΟΡΔΕΛΙΟΥ-ΕΥΟΣΜΟΥ,#N/A,ΘΕΣΣΑΛΟΝΙΚΗΣ,,,16600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΟΡΙΝΘΙΩΝ,ΚΟΡΙΝΘΙΩΝ,5012,ΚΟΡΙΝΘΙΑΣ,,,129000,130000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΟΡΥΔΑΛΛΟΥ,ΚΟΡΥΔΑΛΛΟΥ,,ΑΤΤΙΚΗΣ,,,14500,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΡΩΠΙΑΣ,ΚΡΩΠΙΑΣ,5002,ΑΤΤΙΚΗΣ,,,61600,140000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΥΘΗΡΩΝ,ΚΥΘΗΡΩΝ,5002,ΑΤΤΙΚΗΣ,,,59700,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΥΘΝΟΥ,ΚΥΘΝΟΥ,100054492,ΚΥΚΛΑΔΩΝ,,,9800,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΥΜΗΣ-ΑΛΙΒΕΡΙΟΥ,ΚΥΜΗΣ-ΑΛΙΒΕΡΙΟΥ,#N/A,ΕΥΒΟΙΑΣ,,,110000,100000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΚΩ,ΚΩ,5011,ΔΩΔΕΚΑΝΗΣΟΥ,,,71000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΛΑΓΚΑΔΑ,ΛΑΓΚΑΔΑ,5009,ΘΕΣΣΑΛΟΝΙΚΗΣ,,,96000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΛΑΜΙΕΩΝ,ΛΑΜΙΕΩΝ,12,ΦΘΙΩΤΙΔΑΣ,,,109000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΛΑΡΙΣΑΙΩΝ,ΛΑΡΙΣΑΙΩΝ,5007,ΛΑΡΙΣΑΣ,,,40000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΛΑΥΡΕΩΤΙΚΗΣ,ΛΑΥΡΕΩΤΙΚΗΣ,5002,ΑΤΤΙΚΗΣ,,,89400,140000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΛΕΒΑΔΕΩΝ,ΛΕΒΑΔΕΩΝ,5013,ΒΟΙΩΤΙΑΣ,,,83000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΛΕΙΨΩΝ,ΛΕΙΨΩΝ,5011,ΔΩΔΕΚΑΝΗΣΟΥ,,,11000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΛΕΡΟΥ,ΛΕΡΟΥ,5011,ΔΩΔΕΚΑΝΗΣΟΥ,,,22000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΛΕΣΒΟΥ,ΛΕΣΒΟΥ,5003,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΛΕΥΚΑΔΑΣ,ΛΕΥΚΑΔΑΣ,5008,ΛΕΥΚΑΔΟΣ,,,112000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΛΗΜΝΟΥ,ΛΗΜΝΟΥ,5003,ΛΕΣΒΟΥ,,,70600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΛΙΜΝΗΣ ΠΛΑΣΤΗΡΑ,ΛΙΜΝΗΣ ΠΛΑΣΤΗΡΑ,,ΚΑΡΔΙΤΣΑΣ,,,17000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΛΟΚΡΩΝ,ΛΟΚΡΩΝ,5013,ΦΘΙΩΤΙΔΑΣ,,,83700,100000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΛΟΥΤΡΑΚΙΟΥ-ΠΕΡΑΧΩΡΑΣ-ΑΓΙΩΝ ΘΕΟΔΩΡΩΝ,ΛΟΥΤΡΑΚΙΟΥ-ΠΕΡΑΧΩΡΑΣ-ΑΓΙΩΝ ΘΕΟΔΩΡΩΝ,#N/A,ΚΟΡΙΝΘΙΑΣ,,,53000,100000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΛΥΚΟΒΡΥΣΗΣ-ΠΕΥΚΗΣ,ΛΥΚΟΒΡΥΣΗΣ-ΠΕΥΚΗΣ,#N/A,ΑΤΤΙΚΗΣ,,,29500,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΑΚΡΑΚΩΜΗΣ,ΜΑΚΡΑΚΩΜΗΣ,5013,ΦΘΙΩΤΙΔΑΣ,,,75000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΑΛΕΒΙΖΙΟΥ,ΜΑΛΕΒΙΖΙΟΥ,5010,ΗΡΑΚΛΕΙΟΥ,,,30800,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΑΝΔΡΑΣ-ΕΙΔΥΛΛΙΑΣ,ΜΑΝΔΡΑΣ-ΕΙΔΥΛΛΙΑΣ,#N/A,ΑΤΤΙΚΗΣ,,,101200,100000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΑΡΑΘΩΝΟΣ,ΜΑΡΑΘΩΝΟΣ,5002,ΑΤΤΙΚΗΣ,,,92800,100000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,5002,ΑΤΤΙΚΗΣ,,,18000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΑΡΩΝΕΙΑΣ-ΣΑΠΩΝ,ΜΑΡΩΝΕΙΑΣ-ΣΑΠΩΝ,#N/A,ΡΟΔΟΠΗΣ,,,23600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΕΓΑΛΟΠΟΛΗΣ,ΜΕΓΑΛΟΠΟΛΗΣ,5012,ΑΡΚΑΔΙΑΣ,,,66700,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΕΓΑΝΗΣΙΟΥ,ΜΕΓΑΝΗΣΙΟΥ,,ΛΕΥΚΑΔΟΣ,,,11000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΕΓΑΡΕΩΝ,ΜΕΓΑΡΕΩΝ,100054492,ΑΤΤΙΚΗΣ,,,50800,100000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΕΓΙΣΤΗΣ,ΜΕΓΙΣΤΗΣ,5011,ΔΩΔΕΚΑΝΗΣΟΥ,,,9400,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΕΣΣΗΝΗΣ,ΜΕΣΣΗΝΗΣ,5012,ΜΕΣΣΗΝΙΑΣ,,,119800,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΕΤΑΜΟΡΦΩΣΗΣ,ΜΕΤΑΜΟΡΦΩΣΗΣ,5002,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΕΤΣΟΒΟΥ,ΜΕΤΣΟΒΟΥ,5006,ΙΩΑΝΝΙΝΩΝ,,,28600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΗΛΟΥ,ΜΗΛΟΥ,5011,ΚΥΚΛΑΔΩΝ,,,19000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΙΝΩΑ ΠΕΔΙΑΔΑΣ,ΜΙΝΩΑ ΠΕΔΙΑΔΑΣ,5010,ΗΡΑΚΛΕΙΟΥ,,,36600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ AΓΙΟΥ ΝΙΚΟΛΑΟΥ,AΓΙΟΥ ΝΙΚΟΛΑΟΥ,12,ΛΑΣΙΘΙΟΥ,,,69000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΟΝΕΜΒΑΣΙΑΣ,ΜΟΝΕΜΒΑΣΙΑΣ,12,ΛΑΚΩΝΙΑΣ,,,88700,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΟΣΧΑΤΟΥ-ΤΑΥΡΟΥ,ΜΟΣΧΑΤΟΥ-ΤΑΥΡΟΥ,#N/A,#N/A,,,#N/A,15000,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΟΥΖΑΚΙΟΥ,ΜΟΥΖΑΚΙΟΥ,5007,ΚΑΡΔΙΤΣΑΣ,,,24000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΥΚΗΣ,ΜΥΚΗΣ,5001,ΞΑΝΘΗΣ,,,36500,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΥΚΟΝΟΥ,ΜΥΚΟΝΟΥ,5011,ΚΥΚΛΑΔΩΝ,,,20600,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΥΛΟΠΟΤΑΜΟΥ,ΜΥΛΟΠΟΤΑΜΟΥ,5010,ΡΕΘΥΜΝΟΥ,,,38000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΜΩΛΟΥ-ΑΓ. ΚΩΝΣΤΑΝΤΙΝΟΥ,ΜΩΛΟΥ-ΑΓ. ΚΩΝΣΤΑΝΤΙΝΟΥ,#N/A,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΠΑΞΩΝ,ΠΑΞΩΝ,5008,ΚΕΡΚΥΡΑΣ,,,19000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΝΑΞΟΥ & ΜΙΚΡΩΝ ΚΥΚΛΑΔΩΝ,ΝΑΞΟΥ & ΜΙΚΡΩΝ ΚΥΚΛΑΔΩΝ,5011,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΝΑΟΥΣΑΣ,ΝΑΟΥΣΑΣ,5009,#N/A,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,ΝΑΥΠΑΚΤΙΑΣ,5004,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,,,78000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΝΑΥΠΛΙΕΩΝ,ΝΑΥΠΛΙΕΩΝ,5012,ΑΡΓΟΛΙΔΑΣ,,,79000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΝΕΑΠΟΛΗΣ-ΣΥΚΕΩΝ,ΝΕΑΠΟΛΗΣ-ΣΥΚΕΩΝ,#N/A,ΘΕΣΣΑΛΟΝΙΚΗΣ,,,57800,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΝΕΑΣ ΖΙΧΝΗΣ,ΝΕΑΣ ΖΙΧΝΗΣ,5009,ΣΕΡΡΩΝ,,,18000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
2022,ΔΗΜΟΣ ΝΕΑΣ ΙΩΝΙΑΣ,ΝΕΑΣ ΙΩΝΙΑΣ,5002,ΑΤΤΙΚΗΣ,,,20000,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,
